"PASSENGERS","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_COUNTRY","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME",
0.00,14312,"PVR","MX",13256,"MFE","Mission/McAllen/Edinburg, TX",
0.00,14637,"RTB","HN",14683,"SAT","San Antonio, TX",
0.00,14677,"SAL","SV",14683,"SAT","San Antonio, TX",
0.00,14681,"SAP","HN",14683,"SAT","San Antonio, TX",
0.00,14717,"SCL","CL",14683,"SAT","San Antonio, TX",
0.00,14739,"SDQ","DO",12264,"IAD","Washington, DC",
0.00,14832,"SJD","MX",11433,"DTW","Detroit, MI",
0.00,15013,"STI","DO",12264,"IAD","Washington, DC",
0.00,15192,"TGU","HN",14683,"SAT","San Antonio, TX",
0.00,15304,"TPA","US",14293,"PUJ","Punta Cana, Dominican Republic",
0.00,12143,"HKG","HK",14512,"RFD","Rockford, IL",
0.00,12264,"IAD","US",14845,"SJW","Shijiazhuang, China",
0.00,13744,"NRT","JP",10721,"BOS","Boston, MA",
0.00,13744,"NRT","JP",11042,"CLE","Cleveland, OH",
0.00,14066,"PEK","CN",11042,"CLE","Cleveland, OH",
0.00,14309,"PVG","CN",11042,"CLE","Cleveland, OH",
0.00,11637,"FAR","US",16232,"YWG","Winnipeg, Canada",
0.00,12339,"IND","US",16128,"YMX","Montreal, Canada",
0.00,12339,"IND","US",16271,"YYZ","Toronto, Canada",
0.00,13244,"MEM","US",16042,"YEG","Edmonton, Canada",
0.00,13244,"MEM","US",16128,"YMX","Montreal, Canada",
0.00,13244,"MEM","US",16149,"YOW","Ottawa, Canada",
0.00,13244,"MEM","US",16166,"YQG","Windsor, Canada",
0.00,13244,"MEM","US",16229,"YVR","Vancouver, Canada",
0.00,13244,"MEM","US",16232,"YWG","Winnipeg, Canada",
0.00,13244,"MEM","US",16257,"YYC","Calgary, Canada",
0.00,13244,"MEM","US",16271,"YYZ","Toronto, Canada",
0.00,16042,"YEG","CA",13244,"MEM","Memphis, TN",
0.00,16128,"YMX","CA",12339,"IND","Indianapolis, IN",
0.00,16128,"YMX","CA",13244,"MEM","Memphis, TN",
0.00,16128,"YMX","CA",15016,"STL","St. Louis, MO",
0.00,16149,"YOW","CA",10792,"BUF","Buffalo, NY",
0.00,16166,"YQG","CA",13244,"MEM","Memphis, TN",
0.00,16229,"YVR","CA",13244,"MEM","Memphis, TN",
0.00,16232,"YWG","CA",11637,"FAR","Fargo, ND",
0.00,16232,"YWG","CA",12339,"IND","Indianapolis, IN",
0.00,16232,"YWG","CA",13244,"MEM","Memphis, TN",
0.00,16257,"YYC","CA",12003,"GTF","Great Falls, MT",
0.00,16257,"YYC","CA",13244,"MEM","Memphis, TN",
0.00,16271,"YYZ","CA",12339,"IND","Indianapolis, IN",
0.00,16271,"YYZ","CA",13244,"MEM","Memphis, TN",
0.00,10732,"BQN","US",15567,"VCP","Sao Paulo, Brazil",
0.00,11874,"GDL","MX",13244,"MEM","Memphis, TN",
0.00,12278,"ICT","US",15210,"TIJ","Tijuana, Mexico",
0.00,13218,"MDE","CO",13303,"MIA","Miami, FL",
0.00,13244,"MEM","US",10711,"BOG","Bogota, Colombia",
0.00,13244,"MEM","US",11874,"GDL","Guadalajara, Mexico",
0.00,13244,"MEM","US",13514,"MTY","Monterrey, Mexico",
0.00,13244,"MEM","US",14286,"PTY","Panama City, Panama",
0.00,13244,"MEM","US",16477,"QRO","Queretaro, Mexico",
0.00,13244,"MEM","US",15210,"TIJ","Tijuana, Mexico",
0.00,13244,"MEM","US",15246,"TLC","Toluca, Mexico",
0.00,13244,"MEM","US",15567,"VCP","Sao Paulo, Brazil",
0.00,13303,"MIA","US",10711,"BOG","Bogota, Colombia",
0.00,13303,"MIA","US",13306,"MID","Merida, Mexico",
0.00,13514,"MTY","MX",13244,"MEM","Memphis, TN",
0.00,14838,"SJO","CR",13244,"MEM","Memphis, TN",
0.00,15246,"TLC","MX",13244,"MEM","Memphis, TN",
0.00,15567,"VCP","BR",10732,"BQN","Aguadilla, PR",
0.00,15567,"VCP","BR",13244,"MEM","Memphis, TN",
0.00,10920,"CDG","FR",11618,"EWR","Newark, NJ",
0.00,10920,"CDG","FR",12339,"IND","Indianapolis, IN",
0.00,10920,"CDG","FR",13244,"MEM","Memphis, TN",
0.00,10970,"CGN","DE",13244,"MEM","Memphis, TN",
0.00,11760,"FRA","DE",13244,"MEM","Memphis, TN",
0.00,12339,"IND","US",10920,"CDG","Paris, France",
0.00,12339,"IND","US",15018,"STN","London, United Kingdom",
0.00,12957,"LGG","BE",13244,"MEM","Memphis, TN",
0.00,13244,"MEM","US",10920,"CDG","Paris, France",
0.00,13244,"MEM","US",10970,"CGN","Cologne, Germany",
0.00,13244,"MEM","US",11455,"DXB","Dubai, United Arab Emirates",
0.00,13244,"MEM","US",15018,"STN","London, United Kingdom",
0.00,13560,"MXP","IT",13244,"MEM","Memphis, TN",
0.00,15018,"STN","GB",12339,"IND","Indianapolis, IN",
0.00,15018,"STN","GB",13244,"MEM","Memphis, TN",
0.00,10299,"ANC","US",10877,"CAN","Guangzhou, China",
0.00,10299,"ANC","US",12143,"HKG","Hong Kong, Hong Kong",
0.00,10299,"ANC","US",12277,"ICN","Seoul, South Korea",
0.00,10299,"ANC","US",12699,"KIX","Osaka, Japan",
0.00,10299,"ANC","US",13744,"NRT","Tokyo, Japan",
0.00,10299,"ANC","US",14309,"PVG","Shanghai, China",
0.00,10299,"ANC","US",15306,"TPE","Taipei, Taiwan",
0.00,10877,"CAN","CN",10299,"ANC","Anchorage, AK",
0.00,12016,"GUM","US",14309,"PVG","Shanghai, China",
0.00,12143,"HKG","HK",10299,"ANC","Anchorage, AK",
0.00,12143,"HKG","HK",13244,"MEM","Memphis, TN",
0.00,12173,"HNL","US",10244,"AKL","Auckland, New Zealand",
0.00,12173,"HNL","US",15092,"SYD","Sydney, Australia",
0.00,12277,"ICN","KR",10299,"ANC","Anchorage, AK",
0.00,12699,"KIX","JP",10299,"ANC","Anchorage, AK",
0.00,12699,"KIX","JP",12339,"IND","Indianapolis, IN",
0.00,12699,"KIX","JP",13244,"MEM","Memphis, TN",
0.00,12699,"KIX","JP",13796,"OAK","Oakland, CA",
0.00,13244,"MEM","US",12277,"ICN","Seoul, South Korea",
0.00,13244,"MEM","US",13744,"NRT","Tokyo, Japan",
0.00,13744,"NRT","JP",10299,"ANC","Anchorage, AK",
0.00,13796,"OAK","US",13744,"NRT","Tokyo, Japan",
0.00,14309,"PVG","CN",13244,"MEM","Memphis, TN",
0.00,14309,"PVG","CN",13796,"OAK","Oakland, CA",
0.00,15306,"TPE","TW",10299,"ANC","Anchorage, AK",
0.00,11298,"DFW","US",13113,"LUX","Luxembourg, Luxembourg",
0.00,12143,"HKG","HK",11298,"DFW","Dallas/Fort Worth, TX",
0.00,12143,"HKG","HK",12892,"LAX","Los Angeles, CA",
0.00,12143,"HKG","HK",13930,"ORD","Chicago, IL",
0.00,12478,"JFK","US",13113,"LUX","Luxembourg, Luxembourg",
0.00,12892,"LAX","US",13113,"LUX","Luxembourg, Luxembourg",
0.00,13560,"MXP","IT",12478,"JFK","New York, NY",
0.00,13930,"ORD","US",13113,"LUX","Luxembourg, Luxembourg",
0.00,10397,"ATL","US",13113,"LUX","Luxembourg, Luxembourg",
0.00,10971,"CGO","CN",10397,"ATL","Atlanta, GA",
0.00,10971,"CGO","CN",12892,"LAX","Los Angeles, CA",
0.00,10971,"CGO","CN",13930,"ORD","Chicago, IL",
0.00,11298,"DFW","US",13113,"LUX","Luxembourg, Luxembourg",
0.00,11298,"DFW","US",14115,"PIK","Glasgow/Prestwick, United Kingdom",
0.00,12143,"HKG","HK",11292,"DEN","Denver, CO",
0.00,12143,"HKG","HK",11298,"DFW","Dallas/Fort Worth, TX",
0.00,12143,"HKG","HK",12478,"JFK","New York, NY",
0.00,12143,"HKG","HK",12892,"LAX","Los Angeles, CA",
0.00,12143,"HKG","HK",12917,"LCK","Columbus, OH",
0.00,12143,"HKG","HK",13303,"MIA","Miami, FL",
0.00,12143,"HKG","HK",13930,"ORD","Chicago, IL",
0.00,12266,"IAH","US",13113,"LUX","Luxembourg, Luxembourg",
0.00,12266,"IAH","US",14115,"PIK","Glasgow/Prestwick, United Kingdom",
0.00,12339,"IND","US",13113,"LUX","Luxembourg, Luxembourg",
0.00,12478,"JFK","US",13113,"LUX","Luxembourg, Luxembourg",
0.00,12478,"JFK","US",13252,"MEX","Mexico City, Mexico",
0.00,12478,"JFK","US",16286,"ZAZ","Zaragoza, Spain",
0.00,12739,"KMQ","JP",13930,"ORD","Chicago, IL",
0.00,12832,"KUL","MY",13930,"ORD","Chicago, IL",
0.00,12892,"LAX","US",13113,"LUX","Luxembourg, Luxembourg",
0.00,12892,"LAX","US",13560,"MXP","Milan, Italy",
0.00,12892,"LAX","US",14115,"PIK","Glasgow/Prestwick, United Kingdom",
0.00,12917,"LCK","US",13113,"LUX","Luxembourg, Luxembourg",
0.00,13113,"LUX","LU",10397,"ATL","Atlanta, GA",
0.00,13113,"LUX","LU",11298,"DFW","Dallas/Fort Worth, TX",
0.00,13113,"LUX","LU",12266,"IAH","Houston, TX",
0.00,13113,"LUX","LU",12339,"IND","Indianapolis, IN",
0.00,13113,"LUX","LU",12478,"JFK","New York, NY",
0.00,13113,"LUX","LU",12892,"LAX","Los Angeles, CA",
0.00,13113,"LUX","LU",13303,"MIA","Miami, FL",
0.00,13113,"LUX","LU",13930,"ORD","Chicago, IL",
0.00,13113,"LUX","LU",14747,"SEA","Seattle, WA",
0.00,13303,"MIA","US",13113,"LUX","Luxembourg, Luxembourg",
0.00,13930,"ORD","US",10971,"CGO","Zhengzhou, China",
0.00,13930,"ORD","US",13113,"LUX","Luxembourg, Luxembourg",
0.00,13930,"ORD","US",13560,"MXP","Milan, Italy",
0.00,14115,"PIK","GB",10397,"ATL","Atlanta, GA",
0.00,14115,"PIK","GB",12892,"LAX","Los Angeles, CA",
0.00,14115,"PIK","GB",14747,"SEA","Seattle, WA",
0.00,14747,"SEA","US",13113,"LUX","Luxembourg, Luxembourg",
0.00,14824,"SIN","SG",13930,"ORD","Chicago, IL",
0.00,15917,"XMN","CN",12892,"LAX","Los Angeles, CA",
0.00,10299,"ANC","US",13744,"NRT","Tokyo, Japan",
0.00,11298,"DFW","US",13744,"NRT","Tokyo, Japan",
0.00,12478,"JFK","US",13744,"NRT","Tokyo, Japan",
0.00,12892,"LAX","US",13744,"NRT","Tokyo, Japan",
0.00,13744,"NRT","JP",11298,"DFW","Dallas/Fort Worth, TX",
0.00,13744,"NRT","JP",12478,"JFK","New York, NY",
0.00,13744,"NRT","JP",12892,"LAX","Los Angeles, CA",
0.00,13744,"NRT","JP",13930,"ORD","Chicago, IL",
0.00,13744,"NRT","JP",14771,"SFO","San Francisco, CA",
0.00,13930,"ORD","US",12125,"HHN","Hahn, Germany",
0.00,13930,"ORD","US",13744,"NRT","Tokyo, Japan",
0.00,14771,"SFO","US",13744,"NRT","Tokyo, Japan",
0.00,10292,"AMS","NL",13303,"MIA","Miami, FL",
0.00,10299,"ANC","US",12115,"HGH","Hangzhou, China",
0.00,10299,"ANC","US",12143,"HKG","Hong Kong, Hong Kong",
0.00,10299,"ANC","US",12277,"ICN","Seoul, South Korea",
0.00,10299,"ANC","US",13694,"NGO","Nagoya, Japan",
0.00,10299,"ANC","US",13744,"NRT","Tokyo, Japan",
0.00,10299,"ANC","US",14824,"SIN","Singapore, Singapore",
0.00,10568,"BFS","GB",13244,"MEM","Memphis, TN",
0.00,10711,"BOG","CO",13303,"MIA","Miami, FL",
0.00,10994,"CHS","US",15129,"TAR","Taranto, Italy",
0.00,11193,"CVG","US",10480,"BAH","Manama, Bahrain",
0.00,11193,"CVG","US",12277,"ICN","Seoul, South Korea",
0.00,11874,"GDL","MX",12217,"HSV","Huntsville, AL",
0.00,12067,"HAN","VN",10299,"ANC","Anchorage, AK",
0.00,12115,"HGH","CN",10299,"ANC","Anchorage, AK",
0.00,12143,"HKG","HK",10299,"ANC","Anchorage, AK",
0.00,12173,"HNL","US",10244,"AKL","Auckland, New Zealand",
0.00,12173,"HNL","US",12143,"HKG","Hong Kong, Hong Kong",
0.00,12173,"HNL","US",13243,"MEL","Melbourne, Australia",
0.00,12173,"HNL","US",14071,"PER","Perth, Australia",
0.00,12173,"HNL","US",15092,"SYD","Sydney, Australia",
0.00,12217,"HSV","US",13113,"LUX","Luxembourg, Luxembourg",
0.00,12217,"HSV","US",13252,"MEX","Mexico City, Mexico",
0.00,12217,"HSV","US",16477,"QRO","Queretaro, Mexico",
0.00,12217,"HSV","US",15018,"STN","London, United Kingdom",
0.00,12277,"ICN","KR",10299,"ANC","Anchorage, AK",
0.00,12277,"ICN","KR",12892,"LAX","Los Angeles, CA",
0.00,12892,"LAX","US",12277,"ICN","Seoul, South Korea",
0.00,12892,"LAX","US",13744,"NRT","Tokyo, Japan",
0.00,12892,"LAX","US",14309,"PVG","Shanghai, China",
0.00,12986,"LIM","PE",13303,"MIA","Miami, FL",
0.00,13113,"LUX","LU",12217,"HSV","Huntsville, AL",
0.00,13303,"MIA","US",10292,"AMS","Amsterdam, Netherlands",
0.00,13303,"MIA","US",10711,"BOG","Bogota, Colombia",
0.00,13303,"MIA","US",11625,"EZE","Ezeiza, Argentina",
0.00,13303,"MIA","US",12010,"GUA","Guatemala City, Guatemala",
0.00,13303,"MIA","US",12986,"LIM","Lima, Peru",
0.00,13303,"MIA","US",13166,"MAO","Manaus, Brazil",
0.00,13303,"MIA","US",14717,"SCL","Santiago, Chile",
0.00,13303,"MIA","US",15018,"STN","London, United Kingdom",
0.00,13303,"MIA","US",15455,"UIO","Quito, Ecuador",
0.00,13303,"MIA","US",15567,"VCP","Sao Paulo, Brazil",
0.00,13367,"MLI","US",10568,"BFS","Belfast, United Kingdom",
0.00,13694,"NGO","JP",10299,"ANC","Anchorage, AK",
0.00,13694,"NGO","JP",14004,"PAE","Everett, WA",
0.00,13744,"NRT","JP",10299,"ANC","Anchorage, AK",
0.00,13744,"NRT","JP",12892,"LAX","Los Angeles, CA",
0.00,13930,"ORD","US",12277,"ICN","Seoul, South Korea",
0.00,13930,"ORD","US",16229,"YVR","Vancouver, Canada",
0.00,14004,"PAE","US",13694,"NGO","Nagoya, Japan",
0.00,14309,"PVG","CN",10299,"ANC","Anchorage, AK",
0.00,14309,"PVG","CN",12892,"LAX","Los Angeles, CA",
0.00,14717,"SCL","CL",13303,"MIA","Miami, FL",
0.00,14747,"SEA","US",12277,"ICN","Seoul, South Korea",
0.00,14771,"SFO","US",12277,"ICN","Seoul, South Korea",
0.00,14771,"SFO","US",13744,"NRT","Tokyo, Japan",
0.00,15129,"TAR","IT",10994,"CHS","Charleston, SC",
0.00,15455,"UIO","EC",13303,"MIA","Miami, FL",
0.00,15455,"UIO","EC",14635,"RSW","Fort Myers, FL",
0.00,15872,"WUX","CN",10299,"ANC","Anchorage, AK",
0.00,16456,"DWC","AE",12917,"LCK","Columbus, OH",
0.00,16476,"HYD","IN",13930,"ORD","Chicago, IL",
0.00,12266,"IAH","US",13691,"NKC","Nouakchott, Mauritania",
0.00,13495,"MSY","US",10150,"ACC","Accra, Ghana",
0.00,16268,"YYT","CA",13495,"MSY","New Orleans, LA",
0.00,10397,"ATL","US",11369,"DOH","Doha, Qatar",
0.00,11369,"DOH","QA",10397,"ATL","Atlanta, GA",
0.00,11369,"DOH","QA",13930,"ORD","Chicago, IL",
0.00,13930,"ORD","US",11369,"DOH","Doha, Qatar",
0.00,11193,"CVG","US",10752,"BRU","Brussels, Belgium",
0.00,11193,"CVG","US",11548,"EMA","Derby, United Kingdom",
0.00,11548,"EMA","GB",11193,"CVG","Cincinnati, OH",
0.00,12478,"JFK","US",11548,"EMA","Derby, United Kingdom",
0.00,12478,"JFK","US",12938,"LEJ","Leipzig, Germany",
0.00,12938,"LEJ","DE",11193,"CVG","Cincinnati, OH",
0.00,12938,"LEJ","DE",12478,"JFK","New York, NY",
0.00,10397,"ATL","US",14309,"PVG","Shanghai, China",
0.00,12892,"LAX","US",14309,"PVG","Shanghai, China",
0.00,13930,"ORD","US",14309,"PVG","Shanghai, China",
0.00,14309,"PVG","CN",10397,"ATL","Atlanta, GA",
0.00,14309,"PVG","CN",12892,"LAX","Los Angeles, CA",
0.00,14309,"PVG","CN",13930,"ORD","Chicago, IL",
0.00,10299,"ANC","US",12277,"ICN","Seoul, South Korea",
0.00,10299,"ANC","US",12277,"ICN","Seoul, South Korea",
0.00,10397,"ATL","US",12277,"ICN","Seoul, South Korea",
0.00,10397,"ATL","US",12277,"ICN","Seoul, South Korea",
0.00,11298,"DFW","US",11874,"GDL","Guadalajara, Mexico",
0.00,11298,"DFW","US",12277,"ICN","Seoul, South Korea",
0.00,11298,"DFW","US",12277,"ICN","Seoul, South Korea",
0.00,12277,"ICN","KR",10299,"ANC","Anchorage, AK",
0.00,12277,"ICN","KR",10299,"ANC","Anchorage, AK",
0.00,12277,"ICN","KR",10397,"ATL","Atlanta, GA",
0.00,12277,"ICN","KR",10397,"ATL","Atlanta, GA",
0.00,12277,"ICN","KR",11298,"DFW","Dallas/Fort Worth, TX",
0.00,12277,"ICN","KR",11298,"DFW","Dallas/Fort Worth, TX",
0.00,12277,"ICN","KR",12478,"JFK","New York, NY",
0.00,12277,"ICN","KR",12478,"JFK","New York, NY",
0.00,12277,"ICN","KR",12892,"LAX","Los Angeles, CA",
0.00,12277,"ICN","KR",12892,"LAX","Los Angeles, CA",
0.00,12277,"ICN","KR",13303,"MIA","Miami, FL",
0.00,12277,"ICN","KR",13303,"MIA","Miami, FL",
0.00,12277,"ICN","KR",13930,"ORD","Chicago, IL",
0.00,12277,"ICN","KR",14747,"SEA","Seattle, WA",
0.00,12277,"ICN","KR",14771,"SFO","San Francisco, CA",
0.00,12277,"ICN","KR",14771,"SFO","San Francisco, CA",
0.00,12478,"JFK","US",12277,"ICN","Seoul, South Korea",
0.00,12478,"JFK","US",12277,"ICN","Seoul, South Korea",
0.00,12892,"LAX","US",12277,"ICN","Seoul, South Korea",
0.00,12892,"LAX","US",12277,"ICN","Seoul, South Korea",
0.00,12986,"LIM","PE",12892,"LAX","Los Angeles, CA",
0.00,13303,"MIA","US",12277,"ICN","Seoul, South Korea",
0.00,13303,"MIA","US",14717,"SCL","Santiago, Chile",
0.00,13303,"MIA","US",15567,"VCP","Sao Paulo, Brazil",
0.00,13930,"ORD","US",12277,"ICN","Seoul, South Korea",
0.00,14309,"PVG","CN",12478,"JFK","New York, NY",
0.00,14717,"SCL","CL",12892,"LAX","Los Angeles, CA",
0.00,14747,"SEA","US",12277,"ICN","Seoul, South Korea",
0.00,14771,"SFO","US",12277,"ICN","Seoul, South Korea",
0.00,15567,"VCP","BR",12892,"LAX","Los Angeles, CA",
0.00,16271,"YYZ","CA",10299,"ANC","Anchorage, AK",
0.00,10397,"ATL","US",11760,"FRA","Frankfurt, Germany",
0.00,11298,"DFW","US",11760,"FRA","Frankfurt, Germany",
0.00,11760,"FRA","DE",10397,"ATL","Atlanta, GA",
0.00,11760,"FRA","DE",11298,"DFW","Dallas/Fort Worth, TX",
0.00,11760,"FRA","DE",12266,"IAH","Houston, TX",
0.00,11760,"FRA","DE",12478,"JFK","New York, NY",
0.00,11760,"FRA","DE",12892,"LAX","Los Angeles, CA",
0.00,11760,"FRA","DE",12892,"LAX","Los Angeles, CA",
0.00,11760,"FRA","DE",13930,"ORD","Chicago, IL",
0.00,11760,"FRA","DE",14747,"SEA","Seattle, WA",
0.00,12266,"IAH","US",11760,"FRA","Frankfurt, Germany",
0.00,12478,"JFK","US",11760,"FRA","Frankfurt, Germany",
0.00,12892,"LAX","US",11760,"FRA","Frankfurt, Germany",
0.00,12892,"LAX","US",11760,"FRA","Frankfurt, Germany",
0.00,13252,"MEX","MX",11298,"DFW","Dallas/Fort Worth, TX",
0.00,13930,"ORD","US",11760,"FRA","Frankfurt, Germany",
0.00,13930,"ORD","US",14918,"SNN","Shannon, Ireland",
0.00,14747,"SEA","US",11760,"FRA","Frankfurt, Germany",
0.00,14918,"SNN","IE",13930,"ORD","Chicago, IL",
0.00,10371,"ASD","BS",13303,"MIA","Miami, FL",
0.00,16835,"BS1","BS",11697,"FLL","Fort Lauderdale, FL",
0.00,16845,"BS3","BS",11697,"FLL","Fort Lauderdale, FL",
0.00,11697,"FLL","US",16845,"BS3","Baker Bay, The Bahamas",
0.00,11697,"FLL","US",11223,"CXY","Cat Cay, The Bahamas",
0.00,11697,"FLL","US",11907,"GGT","Moss Town, The Bahamas",
0.00,11697,"FLL","US",11907,"GGT","Moss Town, The Bahamas",
0.00,11907,"GGT","BS",11697,"FLL","Fort Lauderdale, FL",
0.00,11911,"GHC","BS",11827,"FXE","Fort Lauderdale, FL",
0.00,13289,"MHH","BS",11697,"FLL","Fort Lauderdale, FL",
0.00,13439,"MPB","US",11534,"ELH","North Eleuthera, The Bahamas",
0.00,13936,"ORL","US",13289,"MHH","Marsh Harbour, The Bahamas",
0.00,15147,"TCB","BS",11697,"FLL","Fort Lauderdale, FL",
0.00,15417,"TZN","BS",13303,"MIA","Miami, FL",
0.00,10559,"BFI","US",16078,"YHM","Hamilton, Canada",
0.00,11193,"CVG","US",16078,"YHM","Hamilton, Canada",
0.00,16078,"YHM","CA",13461,"MQY","Smyrna, TN",
0.00,10732,"BQN","US",14739,"SDQ","Santo Domingo, Dominican Republic",
0.00,11032,"CUN","MX",13303,"MIA","Miami, FL",
0.00,11187,"CUU","MX",11540,"ELP","El Paso, TX",
0.00,11540,"ELP","US",11187,"CUU","Chihuahua, Mexico",
0.00,11868,"GCM","KY",13303,"MIA","Miami, FL",
0.00,11996,"GSP","US",16477,"QRO","Queretaro, Mexico",
0.00,12010,"GUA","GT",13303,"MIA","Miami, FL",
0.00,13303,"MIA","US",11032,"CUN","Cancun, Mexico",
0.00,13303,"MIA","US",11868,"GCM","Grand Cayman, Cayman Islands",
0.00,13303,"MIA","US",12010,"GUA","Guatemala City, Guatemala",
0.00,13303,"MIA","US",13306,"MID","Merida, Mexico",
0.00,13303,"MIA","US",14681,"SAP","San Pedro Sula, Honduras",
0.00,13306,"MID","MX",13303,"MIA","Miami, FL",
0.00,13605,"NAS","BS",10654,"BKW","Beckley, WV",
0.00,13605,"NAS","BS",14027,"PBI","West Palm Beach/Palm Beach, FL",
0.00,14275,"PTK","US",14022,"PBC","Puebla, Mexico",
0.00,14492,"RDU","US",13514,"MTY","Monterrey, Mexico",
0.00,14681,"SAP","HN",13303,"MIA","Miami, FL",
0.00,14691,"SBD","US",16477,"QRO","Queretaro, Mexico",
0.00,14739,"SDQ","DO",10732,"BQN","Aguadilla, PR",
0.00,10299,"ANC","US",11351,"DNA","Okinawa, Japan",
0.00,10299,"ANC","US",13744,"NRT","Tokyo, Japan",
0.00,10299,"ANC","US",13856,"OKO","Tokyo, Japan",
0.00,11351,"DNA","JP",11517,"EIL","Fairbanks, AK",
0.00,11375,"DOV","US",12957,"LGG","Liege, Belgium",
0.00,12277,"ICN","KR",10299,"ANC","Anchorage, AK",
0.00,12892,"LAX","US",12143,"HKG","Hong Kong, Hong Kong",
0.00,12957,"LGG","BE",10581,"BGR","Bangor, ME",
0.00,12957,"LGG","BE",12917,"LCK","Columbus, OH",
0.00,13667,"NGU","US",13998,"OZP","Moron, Spain",
0.00,13667,"NGU","US",16334,"ZXA","Rota, Spain",
0.00,13744,"NRT","JP",10299,"ANC","Anchorage, AK",
0.00,13772,"NUW","US",12957,"LGG","Liege, Belgium",
0.00,13856,"OKO","JP",15045,"SUU","Fairfield, CA",
0.00,13856,"OKO","JP",15422,"UAM","Guam, TT",
0.00,13930,"ORD","US",13744,"NRT","Tokyo, Japan",
0.00,14717,"SCL","CL",12216,"HST","Homestead, FL",
0.00,14747,"SEA","US",13744,"NRT","Tokyo, Japan",
0.00,15045,"SUU","US",11351,"DNA","Okinawa, Japan",
0.00,15422,"UAM","US",11061,"CMB","Colombo, Sri Lanka",
0.00,16334,"ZXA","ES",13667,"NGU","Norfolk, VA",
0.00,10299,"ANC","US",16049,"YEV","Inuvik, Canada",
0.00,11630,"FAI","US",16141,"YOC","Old Crow, Canada",
0.00,16042,"YEG","CA",13244,"MEM","Memphis, TN",
0.00,16128,"YMX","CA",12339,"IND","Indianapolis, IN",
0.00,16128,"YMX","CA",13244,"MEM","Memphis, TN",
0.00,16149,"YOW","CA",10792,"BUF","Buffalo, NY",
0.00,16229,"YVR","CA",13244,"MEM","Memphis, TN",
0.00,16232,"YWG","CA",11637,"FAR","Fargo, ND",
0.00,16232,"YWG","CA",12339,"IND","Indianapolis, IN",
0.00,16232,"YWG","CA",13244,"MEM","Memphis, TN",
0.00,16257,"YYC","CA",12003,"GTF","Great Falls, MT",
0.00,16257,"YYC","CA",13244,"MEM","Memphis, TN",
0.00,16271,"YYZ","CA",11618,"EWR","Newark, NJ",
0.00,16271,"YYZ","CA",12339,"IND","Indianapolis, IN",
0.00,16271,"YYZ","CA",13244,"MEM","Memphis, TN",
0.00,10711,"BOG","CO",13244,"MEM","Memphis, TN",
0.00,10732,"BQN","US",15567,"VCP","Sao Paulo, Brazil",
0.00,11874,"GDL","MX",13244,"MEM","Memphis, TN",
0.00,12278,"ICT","US",15210,"TIJ","Tijuana, Mexico",
0.00,13244,"MEM","US",10711,"BOG","Bogota, Colombia",
0.00,13244,"MEM","US",11874,"GDL","Guadalajara, Mexico",
0.00,13244,"MEM","US",13514,"MTY","Monterrey, Mexico",
0.00,13244,"MEM","US",16477,"QRO","Queretaro, Mexico",
0.00,13244,"MEM","US",15210,"TIJ","Tijuana, Mexico",
0.00,13244,"MEM","US",15246,"TLC","Toluca, Mexico",
0.00,13244,"MEM","US",15567,"VCP","Sao Paulo, Brazil",
0.00,13303,"MIA","US",13306,"MID","Merida, Mexico",
0.00,13514,"MTY","MX",13244,"MEM","Memphis, TN",
0.00,14838,"SJO","CR",13244,"MEM","Memphis, TN",
0.00,15246,"TLC","MX",13244,"MEM","Memphis, TN",
0.00,15567,"VCP","BR",10732,"BQN","Aguadilla, PR",
0.00,15567,"VCP","BR",13244,"MEM","Memphis, TN",
0.00,10920,"CDG","FR",11618,"EWR","Newark, NJ",
0.00,10920,"CDG","FR",12339,"IND","Indianapolis, IN",
0.00,10920,"CDG","FR",13244,"MEM","Memphis, TN",
0.00,10970,"CGN","DE",13244,"MEM","Memphis, TN",
0.00,11760,"FRA","DE",13244,"MEM","Memphis, TN",
0.00,12339,"IND","US",10920,"CDG","Paris, France",
0.00,12339,"IND","US",15018,"STN","London, United Kingdom",
0.00,12892,"LAX","US",10920,"CDG","Paris, France",
0.00,12957,"LGG","BE",13244,"MEM","Memphis, TN",
0.00,13244,"MEM","US",10920,"CDG","Paris, France",
0.00,13244,"MEM","US",10970,"CGN","Cologne, Germany",
0.00,13244,"MEM","US",11455,"DXB","Dubai, United Arab Emirates",
0.00,13244,"MEM","US",15018,"STN","London, United Kingdom",
0.00,13560,"MXP","IT",13244,"MEM","Memphis, TN",
0.00,15018,"STN","GB",12339,"IND","Indianapolis, IN",
0.00,15018,"STN","GB",13244,"MEM","Memphis, TN",
0.00,10299,"ANC","US",10877,"CAN","Guangzhou, China",
0.00,10299,"ANC","US",12143,"HKG","Hong Kong, Hong Kong",
0.00,10299,"ANC","US",12277,"ICN","Seoul, South Korea",
0.00,10299,"ANC","US",12699,"KIX","Osaka, Japan",
0.00,10299,"ANC","US",13744,"NRT","Tokyo, Japan",
0.00,10299,"ANC","US",14309,"PVG","Shanghai, China",
0.00,10299,"ANC","US",15306,"TPE","Taipei, Taiwan",
0.00,10877,"CAN","CN",10299,"ANC","Anchorage, AK",
0.00,12016,"GUM","US",14309,"PVG","Shanghai, China",
